,num_pipeline__longitude,num_pipeline__latitude,num_pipeline__housing_median_age,num_pipeline__total_rooms,num_pipeline__total_bedrooms,num_pipeline__population,num_pipeline__households,num_pipeline__median_income,num_pipeline__rooms_per_household,num_pipeline__population_per_household,num_pipeline__bedrooms_per_room,cat_pipeline__<1H OCEAN,cat_pipeline__INLAND,cat_pipeline__ISLAND,cat_pipeline__NEAR BAY,cat_pipeline__NEAR OCEAN
4275,0.6189165149445246,-0.7176300581094252,0.026410272841167023,-0.874711062345531,-0.5951723224138235,-0.6444238458588843,-0.5817334251474588,-0.8832468551797591,-1.0785879443874515,-0.05306908721074148,2.8349288404293898,1.0,0.0,0.0,0.0,0.0
20367,0.31493515039579045,-0.689573648919874,-2.039973371042024,-0.67368237632912,-0.9295968576624642,-0.81789466847649,-0.9388049955736453,2.1941079387604914,1.07385545214039,0.03196872695134095,-1.3751829016885164,1.0,0.0,0.0,0.0,0.0
10874,0.8381817615042664,-0.8953206496432647,-0.29149490314086235,0.7826281732829172,0.7401370719003925,2.142498814477496,0.920067591645031,0.4112369055170093,-0.1278550419431261,0.125391477943011,-0.2943607183377337,1.0,0.0,0.0,0.0,0.0
1563,-1.1750718659988306,0.9938109024533324,-1.8810207830510093,-0.17570035731586425,-0.6405585093404247,-0.48234252169597003,-0.6342439502101334,3.398365645340334,1.2661558070348733,0.025373973032518544,-1.4888195604042669,1.0,0.0,0.0,0.0,0.0
1745,-1.3843705104422155,1.0826561982202538,0.18536286083218173,-0.08666025437708857,0.13817290845283894,0.32806409911860146,0.12715866319864652,-0.6487747215340263,-0.3737367485300485,0.015988052574818834,0.4615571808235546,0.0,0.0,0.0,1.0,0.0
534,-1.3445041019768085,1.0031630388498516,1.2980309767692846,-0.6741413459318971,-0.6548909894225092,-0.6163881573550288,-0.560729215122389,0.04045354043312518,-0.5202312028963899,-0.04941650694977536,0.1780247490770021,0.0,0.0,0.0,1.0,0.0
16504,-0.7714244802865755,0.9797826978585551,0.5032680368142111,-0.7025974613040832,-0.7408858699150169,-0.7478054472168513,-0.7602692103605521,-0.7751017070302929,-0.06565192667240627,-0.03211961211097696,-0.13613882858286636,0.0,1.0,0.0,0.0,0.0
16898,-1.3943371125585724,0.9096416748846722,1.854365034737836,-0.3386345663017682,-0.5903948290531286,-0.6672028427682669,-0.5869844776537263,0.35795256138505666,0.5534849052433607,-0.05963875557583569,-0.9629853419561475,0.0,0.0,0.0,0.0,1.0
11685,0.7783821488061524,-0.8205035584711206,-0.7683526671139065,-0.5525144011959406,-0.3491314143380377,-0.2966060853579277,-0.41632527120003426,-0.26191146561742285,-0.47497890567176965,0.007720654103237087,0.930085509576732,1.0,0.0,0.0,0.0,0.0
14528,1.2119293408674645,-1.2694061055039758,-1.801544489055502,0.1979008993447718,0.5084286439066913,0.10027413002477595,0.6207575987877866,-0.028069915925914516,-0.4885860135081773,-0.08685775917724779,0.4839992998818504,1.0,0.0,0.0,0.0,0.0
9172,0.48935068743194676,-0.5446155347738469,-1.8810207830510093,-0.9637511652843067,-1.049034191679836,6.401295121266287,-1.035949466939593,0.19531444985804083,-0.1223273100535775,6.904150568033519,-0.4973433853025832,0.0,1.0,0.0,0.0,0.0
233,-1.3046376935114015,1.0078391070481096,1.2980309767692846,0.03680256876997666,-0.2058066135171916,-0.280836010574509,-0.11964080459592351,0.4145474712766866,0.2089945489111258,-0.05733625622871997,-0.7532382347583222,0.0,0.0,0.0,1.0,0.0
2252,-0.12857864378187164,0.5449083554204771,-0.3709711971363697,0.5132130164527042,0.34360512296271833,0.13969931698332266,0.6286341775471878,-0.0054214422366920595,-0.138170391601136,-0.08234007981899227,-0.5106895659147519,0.0,1.0,0.0,0.0,0.0
2566,-2.286348001972068,2.4059834983275232,1.377507270764792,-0.3042118460934786,-0.4566250149536722,-0.556812319284336,-0.3953210611749645,-0.03542672872519805,0.08315827904983496,-0.07196430833244194,-0.6072106852998049,0.0,0.0,0.0,0.0,1.0
8975,0.5790501064791177,-0.759714671893757,1.1390783887782698,-0.2927376060240488,-0.019484372450091717,-0.1196308016773402,0.03789077059209992,0.4391402454914341,-0.5956204702288096,-0.05098964970803997,0.8013301803451355,1.0,0.0,0.0,0.0,0.0
1549,-1.170088564940652,0.9797826978585551,-0.3709711971363697,-0.5649065804709249,-0.5020112018802735,-0.810885746350526,-0.5370994788441856,-0.7279655564520271,-0.25836062500346313,-0.1209554139720873,0.29521795028712444,1.0,0.0,0.0,0.0,0.0
3041,0.14550291441780558,-0.05362837395665991,0.5827443308097184,-0.8499267037955626,-0.8197145103664822,-0.7478054472168513,-0.9598092055987151,-0.8593372135820879,0.16249582510899568,0.10131934379539616,0.5224823574081001,0.0,1.0,0.0,0.0,0.0
977,-1.150155360707945,0.9376980840742267,-0.6888763731183991,-0.60988560154309,-0.8436019771699566,-0.7994962478958347,-0.8600392079796336,3.722117957171656,0.832374412476435,-0.009718025871707659,-1.1532865278156612,0.0,1.0,0.0,0.0,0.0
11725,-0.23322796600357107,1.6998972003904294,-0.3709711971363697,-0.18396181016585375,-0.11025674630329423,-1.0185250643322055,-1.0622047294709303,0.14134697310901204,6.951029960489525,-0.027775893578513972,0.09146805173870814,0.0,1.0,0.0,0.0,0.0
19283,-1.5737359506529072,1.2930792671419025,0.10588656683667437,0.48246205306663226,0.4988736571853015,0.7214398534383232,0.5183620749155714,-0.4689531972543989,-0.05749174165371667,0.010954534745330048,-0.18086467129583825,1.0,0.0,0.0,0.0,0.0
15898,-1.4043037146749224,0.9751066296602972,1.854365034737836,-1.148715915203516,-1.2019139792220717,-1.168340774774683,-1.2433660409371572,-0.9033204443892323,-0.09602880709506859,0.04103040331286566,0.6018518655877902,0.0,0.0,0.0,1.0,0.0
11140,0.8082819551552094,-0.8392078312641558,0.26483915482768905,-0.5782166989514635,-0.10786799962294678,-0.19672894506294267,-0.13539396211472585,-0.2441500175734387,-0.9085839895814771,-0.0360459770904141,2.260797677168527,1.0,0.0,0.0,0.0,0.0
20094,-0.22824466494539256,1.1948818349784651,-0.21201860914535503,2.004405255875808,1.9607866255579314,-0.885355543938892,-0.8154052616763603,-0.915616831496606,12.140275532913357,-0.07760499638983055,-0.31273357746368213,0.0,1.0,0.0,0.0,0.0
7503,0.6488163212935816,-0.8017992856780853,0.42379174281870374,-0.6700106195069024,-0.6620572294635516,-0.22826909462978007,-0.6710013177540055,-1.0241298202860363,-0.23594781687431735,0.1446538962399985,0.11075142501756557,1.0,0.0,0.0,0.0,0.0
4600,0.6488163212935816,-0.7456864672989797,-1.2452104310869505,-0.3918750402239227,-0.24402656040275056,0.6408372489897387,0.4789791811185655,-1.1369517994293326,-1.0852137118816736,0.00544489313533838,0.4754008266483872,1.0,0.0,0.0,0.0,0.0
7218,0.7036326329335171,-0.7503625354972376,0.9006495067917478,-0.20048471586583275,0.23611152234708377,1.0999216482403718,0.25055839709593153,-0.792652960422869,-0.6692931542217674,0.12127581416756406,1.1870904130906845,1.0,0.0,0.0,0.0,0.0
3187,-0.12359534272369312,0.32045708190405114,-0.8478289611094139,-0.7783274457623203,-0.8221032570468296,-0.8783466218129282,-0.8547881554733662,-0.9459374099622241,-0.010993909551744032,-0.057279496964562034,-0.1389065432340484,0.0,1.0,0.0,0.0,0.0
16624,-0.6318920506576476,-0.13312153332706209,-0.13254231514984768,0.10335316117266982,0.4152675233731413,-0.43503229734571397,0.08777576940164067,-0.6552382070648254,-0.027238344484804906,-0.11694284653854223,0.5464794489721598,0.0,0.0,0.0,0.0,1.0
5611,0.6488163212935816,-0.8625881722554523,-0.21201860914535503,-0.24270991932133462,0.2719427225522953,0.6075448688914105,0.2768136596272688,-0.9052647449147573,-0.7511505853288583,0.03475393590373085,1.4980624597878076,1.0,0.0,0.0,0.0,0.0
1015,-1.0953390490680097,0.951726288669004,-0.6888763731183991,2.4922899436279655,1.6239733436289432,1.806946667696976,1.9939078291767243,1.0106595026700511,0.37081198366935136,-0.028439864116106932,-0.9911962267008732,0.0,1.0,0.0,0.0,0.0
19002,-1.1850384681151807,1.2650228579523515,-1.56311560706898,1.0837122327047566,0.8046332322697731,1.104302224569099,0.8334252252916182,0.19179368944695546,0.25965139221669326,0.016192006401939078,-0.6128080371485688,0.0,1.0,0.0,0.0,0.0
3466,0.5491503001300607,-0.6147565577477299,-1.2452104310869505,0.012018210220008173,-0.045760585933913495,0.03631771562535571,0.056269454364035985,0.5419779786928456,-0.12638382316042118,-0.024437998430985215,-0.30354019260806353,1.0,0.0,0.0,0.0,0.0
16876,-1.409287015733101,0.9189938112811915,0.10588656683667437,1.2452695328823289,1.425707369160106,0.9912833552879319,1.5081854723469854,-0.15014045973116708,-0.17665356058600626,-0.062024615353053626,-0.027879773999653648,0.0,0.0,0.0,0.0,1.0
15228,1.1820295345184075,-1.199265082530093,-1.8810207830510093,3.559853239687719,2.5794720157679167,2.6891947403026775,2.765812547598039,1.0832817547315485,0.48007540229807955,-0.01776552410261889,-0.9166342641808489,0.0,0.0,0.0,0.0,1.0
2912,0.260118838755855,-0.12844546512880411,-1.0067815491004286,0.8578991881383771,1.2226639013305742,0.7310771213615235,1.2062499532366069,-0.2844548419809415,-0.2851606107404267,-0.06410147610263676,0.3005750877465712,0.0,1.0,0.0,0.0,0.0
7977,0.6986493318753385,-0.8251796266693818,0.9006495067917478,-0.08069364954098505,0.11906293501005948,0.3455864044335111,0.09565234816104184,-0.1591262810788633,-0.32601214358691954,0.0255498071421666,0.39007729177011813,1.0,0.0,0.0,0.0,0.0
12260,1.3016287599146354,-0.8625881722554523,-0.6094000791228917,0.16164230072537347,0.36749258976619265,0.5970314857024647,0.42121760354962356,-0.9742085905766131,-0.35019226787054386,0.00800723141030582,0.27462526132022,0.0,1.0,0.0,0.0,0.0
7531,0.6687495255262815,-0.8064753538763466,-0.13254231514984768,-0.4331823044738702,-0.3443539209773428,0.4060383577699494,-0.3323084310997551,-0.43789693750885256,-0.34587231439920146,0.16951593773877877,0.288686969653954,1.0,0.0,0.0,0.0,0.0
505,-1.349487403034987,1.0358955162376642,1.5364598587558067,-0.26382252104908555,-0.12697797306572625,-0.3263940043932741,-0.08813448955831882,-0.8433624200750724,-0.3898385720796421,-0.07236724868551873,0.3299213751678577,0.0,0.0,0.0,1.0,0.0
13939,1.147146427111179,-0.6568411715320616,-0.21201860914535503,1.698731500426197,1.688469503998324,-0.21863182670657974,-0.08813448955831882,-0.050770938277989106,3.1330900767474654,-0.04960801113745591,-0.2751356816758546,0.0,1.0,0.0,0.0,0.0
6035,0.9228978794932589,-0.7363343309024604,0.26483915482768905,-0.19681295904361518,0.27910896259333756,0.25534653206172636,0.18229471451445473,-1.0000625326998092,-0.598999447143563,-0.007048461305305295,1.2990985482352675,0.0,1.0,0.0,0.0,0.0
14433,1.1670796313438792,-1.325518923883085,0.18536286083218173,-0.5667424588820337,-0.35629765437907995,-0.6155120420892835,-0.33755948360602256,-0.6448335718201246,-0.6376145145258438,-0.09912492612188216,0.9913788283855012,0.0,0.0,0.0,0.0,1.0
9547,-0.6318920506576476,0.8254724473160121,-1.7220681950599945,0.06204589692272234,-0.017095625769744282,-0.04603711935471966,0.014261034313896408,-0.6547652690991571,0.018682347097276508,-0.03279039471278333,-0.355833290440182,0.0,1.0,0.0,0.0,0.0
19098,-1.5189196390129718,1.2182621759697616,0.3443154488231964,-0.5823474253764583,-0.6142822958566029,-0.585724123053937,-0.6657502652477381,0.08758969101139086,0.04707456364041887,-0.0017051490022873428,-0.1444954980146449,1.0,0.0,0.0,0.0,0.0
8416,0.6139332138863461,-0.7924471492815693,0.5827443308097184,0.07260219778659781,1.2035539278877947,2.283553372262519,1.1668670594396011,-0.7245498933666454,-0.95236293440554,0.10098533507827716,2.501758749995178,1.0,0.0,0.0,0.0,0.0
3124,0.8730648689115019,-0.28275571567134716,0.10588656683667437,-0.038009476482705994,-0.06487055937669296,-0.06969223152984769,-0.08550896330518509,-0.2617538196288669,0.01100488634042179,-0.018685861871888317,-0.2220943443075087,0.0,1.0,0.0,0.0,0.0
11606,0.773398847747981,-0.8579121040571943,-1.0067815491004286,0.1460373342309489,-0.3443539209773428,-0.04165654302599225,-0.1852789609242666,2.4318380895030502,0.5559362674645568,0.009775970988775239,-1.2733913911818233,1.0,0.0,0.0,0.0,0.0
8279,0.7086159339916885,-0.8672642404537103,-1.2452104310869505,0.1919342945086683,0.7735795254252565,0.15196493070375944,0.8518039090635543,-0.2980123969967637,-0.6656157956567358,-0.09996432874024615,1.0732413888783274,0.0,0.0,0.0,0.0,1.0
7312,0.68369942870081,-0.7737428764885341,1.1390783887782698,-0.7099409749485183,-0.5187324286427055,-0.007488047661918422,-0.4819634275283774,-0.9013235952008554,-0.7639810533439164,0.11953221530031397,1.2556851534673785,1.0,0.0,0.0,0.0,0.0
2266,-0.12359534272369312,0.5402322872222192,0.5032680368142111,-0.5341556170848529,-0.5880060823727811,-0.6286537710754656,-0.5397250050973194,-0.6385802809407335,-0.16463796492800017,-0.0594538579435478,-0.2565804346984,0.0,1.0,0.0,0.0,0.0
5893,0.6288831170608746,-0.689573648919874,0.7416969188007332,-0.13347515386036238,0.30538517607715937,-0.09597568950221218,0.12453313694551281,-0.3448332555979175,-0.4421921175280621,-0.0597889652327287,1.0984691843128636,1.0,0.0,0.0,0.0,0.0
15892,-1.4043037146749224,0.9797826978585551,1.377507270764792,-0.5144199241654336,-0.5688961089300016,-0.4797141758987336,-0.5003421113003135,-0.8645395312044384,-0.2046512775204962,-0.022109735886986424,-0.26166578585075423,0.0,0.0,0.0,1.0,0.0
7289,0.6737328265844601,-0.7737428764885341,0.26483915482768905,0.002379848561687095,0.47737493706217465,1.1892854053464108,0.5551194424594434,-0.700062216477602,-0.6623286966669895,0.07023419682762584,1.0276457067311962,1.0,0.0,0.0,0.0,0.0
139,-1.30962099456958,1.021867311642887,0.8211732127962406,0.5196385908915849,-0.0075406390483545435,-0.14153368332097727,0.0011334030482277884,1.2941595387567222,0.8053207392240426,-0.0492416429232676,-1.1362653773044986,0.0,0.0,0.0,1.0,0.0
16139,-1.4391868220821509,1.0031630388498516,1.854365034737836,-0.0026688170688620415,0.01156933439442493,-0.054798272012174486,0.11665655818611163,-0.2138294391078206,-0.2319678287577595,-0.05119440945052629,-0.12244402644279796,0.0,0.0,0.0,1.0,0.0
4956,0.6288831170608746,-0.759714671893757,1.854365034737836,-0.04168123330492355,-0.14847669318885318,-0.008364162927663905,-0.14589606712726075,-1.0751545719153521,0.11289776630742107,0.007791842822202896,-0.4289307489408987,1.0,0.0,0.0,0.0,0.0
2008,-0.12359534272369312,0.5168519462309259,1.854365034737836,-0.9307053538843487,-0.9773717912694129,-0.8941166965963468,-0.9913155206363198,-1.0355854287877777,-0.16986150256681762,0.019555440193129287,-0.060793617512718195,0.0,1.0,0.0,0.0,0.0
11200,0.8282151593879165,-0.843883899462417,-1.56311560706898,-0.6782720723568919,-0.40407258798602863,-0.605874774166083,-0.45833369125017387,-1.4442563797879713,-0.7191767568766297,-0.07239002215648618,1.6331326971701656,1.0,0.0,0.0,0.0,0.0
4338,0.6288831170608746,-0.7269821945059445,-0.21201860914535503,-0.47219472070993174,-0.0075406390483545435,0.3867638219235488,-0.006743175711173383,-0.6114651709090889,-0.8465671251280064,0.05669148904224596,1.864053236078517,1.0,0.0,0.0,0.0,0.0
14937,1.2617623514492216,-1.4003360150552258,-1.8810207830510093,-0.14173660671035188,0.01156933439442493,-0.18709167713974237,0.03789077059209992,0.08533009850875393,-0.3498753818765371,-0.06390678237862285,0.300083773392261,0.0,0.0,0.0,0.0,1.0
13971,1.356445071554571,-0.6474890351355422,-1.8810207830510093,1.4541007021459524,1.177277714403973,-0.7513099082798332,-0.7366394740823485,0.07660702047531816,8.089016613919613,-0.04336330962215234,-0.5723116396617481,0.0,1.0,0.0,0.0,0.0
7224,0.7086159339916885,-0.7550386036954956,1.0596020947827625,0.041851234400525794,0.4487099768980054,1.382030763810417,0.5840002312439144,-0.8006403571763768,-0.6383412040836822,0.09136415063160164,0.8197050404082353,1.0,0.0,0.0,0.0,0.0
19547,-0.7116248675884616,0.9330220158759688,1.615936152751314,-0.26933015628241186,-0.08875802618016732,0.08625628577284822,-0.08550896330518509,-1.1967521777549364,-0.4033435682470722,0.014179743464660758,0.474603419793636,0.0,1.0,0.0,0.0,0.0
10743,0.8232318583297379,-0.9467573998241124,0.6622206248052258,-0.6397186257236076,-0.8698781906537784,-0.9046300797852926,-0.9072986805360406,3.416074544721466,1.011845171451149,-0.04678923955643197,-1.1769087374915244,1.0,0.0,0.0,0.0,0.0
18454,-1.1003223501261883,0.7459792879456099,-0.8478289611094139,-0.4088569155266789,-0.5258986686837478,-0.32551788912752866,-0.5633547413755228,1.067044217910273,0.26391205988194183,0.0517941145634197,-0.5084182263468269,1.0,0.0,0.0,0.0,0.0
8479,0.6238998160027032,-0.7971232174798274,0.42379174281870374,-0.5056995017126669,-0.6310035226190349,-0.5454228208296448,-0.5581036888692553,0.5749259903010651,-0.03475024242130333,-0.02584043253601865,-0.5670804716444072,1.0,0.0,0.0,0.0,0.0
1915,-0.6966749644139331,1.5315587452531059,-1.7220681950599945,0.7817102340773628,0.42721125677487853,0.4831365011555519,0.4789791811185655,0.5064025339420254,0.35424237619833054,-0.01731271654364869,-0.7688814749431597,0.0,1.0,0.0,0.0,0.0
10435,0.9727308900750158,-1.0309266273927726,-0.45044749113187704,0.6490680188747537,0.9981217133779153,0.45860527371467835,0.9436973279232346,0.10366958184411064,-0.27847034307683166,-0.0716533905101562,0.3468959069014886,0.0,0.0,0.0,0.0,1.0
9518,-1.802967799328999,1.6437843820113205,-1.0067815491004286,-0.02791214522160772,-0.10070175958190448,-0.1704454870905782,-0.030372911989376895,-0.6653800989952661,-0.06207787089863334,-0.04970811174242539,-0.3407704417246079,1.0,0.0,0.0,0.0,0.0
9980,-1.339520800918637,1.3725724265123047,-0.5299237851273844,-0.9770612837648454,-1.0370904582780986,-1.1280394725503908,-1.1199663070398722,-0.8773088562774801,0.5874798997516154,-0.10320970357858353,-0.17873965223313595,0.0,1.0,0.0,0.0,0.0
2220,-0.12359534272369312,0.5589365600152544,-1.0067815491004286,0.10564800918655579,-0.38496261454324915,-0.35968638449160245,-0.31655527358095276,1.1823885328704664,0.8157952415198867,-0.03624403212973074,-1.3025387181514712,0.0,1.0,0.0,0.0,0.0
9544,-0.5720924379595337,0.8161203109194961,-0.5299237851273844,-0.6089676623375356,-0.5211211753230529,0.024928217170664436,-0.418950797453168,-0.833483271458892,-0.6091226096263875,0.10160323115640492,0.4673830665112379,0.0,1.0,0.0,0.0,0.0
13736,1.1820295345184075,-0.7456864672989797,-0.45044749113187704,-0.401972371485021,-0.6453360027011196,-0.25805701366512646,-0.5791078988943251,1.116177217676916,0.33516471979262946,0.08245552045645393,-0.980321667767097,0.0,1.0,0.0,0.0,0.0
14841,1.2468124482747,-1.3769556740639326,0.026410272841167023,-0.5548092492098267,-0.5832285890120862,-0.29397773956069123,-0.47933790127524367,-0.21361924445641253,-0.3587986715468892,0.02936550999665857,-0.13645786398323903,0.0,0.0,0.0,0.0,1.0
2416,0.060786796428813156,0.45138699145530103,0.5827443308097184,-0.15780054280755368,-0.1150342396639891,0.0030253355270273698,-0.11964080459592351,-1.0351650394849614,-0.14956564266621333,0.004199518312964048,-0.008295348701633511,0.0,1.0,0.0,0.0,0.0
9812,-1.1750718659988306,0.45138699145530103,0.3443154488231964,0.3750631660167688,0.34838261632341316,0.24308091834128961,0.42909418230902474,0.07776309105806233,-0.08879030753901479,-0.04578089585098291,-0.25243991725402837,0.0,0.0,0.0,0.0,1.0
18246,-1.249821381871466,0.820796379117754,-1.9604970770465167,-0.15871848201310806,-0.24402656040275056,-0.32989846545625606,0.22167760831146058,0.4919516516577187,-0.5827177531362412,-0.11236383949626133,-0.3769379612170841,0.0,0.0,0.0,1.0,0.0
13097,-0.8860404046246179,1.3445160173227502,0.026410272841167023,-0.13806484988813433,-0.3491314143380377,-0.3263940043932741,-0.38744448241556334,0.18559294723041658,0.45947832553953355,-0.00920531809550956,-0.7315103091472857,0.0,1.0,0.0,0.0,0.0
3355,-0.49734292208689124,2.2423211113884607,-1.0862578430959358,-0.272083973899075,-0.18191914671371726,-0.26769428158832675,-0.25616816975887713,-0.6186117890569643,-0.136434759840802,-0.0269472745163697,0.18511016264347296,0.0,1.0,0.0,0.0,0.0
18369,-1.1601219628243022,0.7132468105577974,1.1390783887782698,-0.5089122889321073,-0.5402311487658324,-0.7504337930140877,-0.6552481602352032,0.7194873618069841,0.2586043957948358,-0.07079815653586372,-0.162284590794558,1.0,0.0,0.0,0.0,0.0
3036,0.18536932288321253,-0.12376939693054614,-1.801544489055502,2.1778957657255873,1.3325462486265562,1.7421141380318106,1.4688025785499794,0.7590565049345582,0.5871223259072725,0.01066307382912272,-1.0310842034048397,0.0,1.0,0.0,0.0,0.0
19632,-0.6368753517158191,0.895613470289895,1.2980309767692846,-1.0500374506064192,-1.1350290721723435,-1.0859859397946077,-1.1462215695712095,-0.6692687000463159,0.043432951018234835,-0.011452732393503865,-0.5764095041564917,0.0,1.0,0.0,0.0,0.0
16475,-0.8411906951010395,1.171501493987172,-1.4836393130734726,0.33650971938348445,0.30538517607715937,0.34733863496500206,0.40546444603082127,-0.17557401255154687,-0.1105695581298719,-0.027041730005292447,-0.2589641393701265,0.0,1.0,0.0,0.0,0.0
858,-1.249821381871466,0.9189938112811915,-1.4836393130734726,0.18734459848089635,0.336438882921676,0.5514734918836995,0.3372007634493444,0.018278004709571003,-0.22732873432890513,0.014900655798136228,0.1403057647965293,0.0,0.0,0.0,1.0,0.0
13452,1.077380212296715,-0.7176300581094252,0.026410272841167023,-0.5855602125958986,-0.6835559495866784,-0.5699540482705183,-0.647371581475802,-0.3881859024508376,-0.022663037760690452,-0.002921551775632219,-0.46372395166076213,0.0,1.0,0.0,0.0,0.0
4127,0.6787161276426386,-0.6989257853163899,-0.29149490314086235,-0.33496280947955065,0.2170015489043043,-0.012744739256391318,0.23217971332399548,-0.8621748413760972,-0.8436978579742898,-0.06033371564202114,1.820797229391339,1.0,0.0,0.0,0.0,0.0
18127,-1.219921575522409,0.7974160381264609,0.10588656683667437,-0.735184303101264,-0.9224306176214219,-0.8406736653858724,-0.9020476280297732,1.3560618635964075,0.4601774987921069,-0.009268128449858602,-1.0714714314066398,1.0,0.0,0.0,0.0,0.0
5549,0.5940000096536462,-0.7784189446867922,1.0596020947827625,-0.35745232001563315,-0.4781237350767991,-0.5375377834379355,-0.45570816499704014,1.1306280999612228,0.09983166849992678,-0.05235741875586123,-0.5111571224360706,1.0,0.0,0.0,0.0,0.0
12889,-0.8910237056827964,1.4146570402966332,-1.1657341370914431,-0.8636957918788783,-0.9463180844248963,-0.8783466218129282,-0.904673154282907,-0.09044517873126745,-0.21692389168042292,-0.031523579476527314,-0.4287096015752323,0.0,1.0,0.0,0.0,0.0
16988,-1.3445041019768085,0.895613470289895,-1.0067815491004286,0.9873286161215459,0.6660859248096219,0.36223259448267525,0.6916468076223972,1.513392560175368,0.3202405105725194,-0.05945654863987342,-0.68290360594153,0.0,0.0,0.0,1.0,0.0
3000,0.270085440872205,-0.1565018743183586,-1.4836393130734726,-0.8301910108761432,-0.934374351023159,-0.8581959707007821,-0.8574136817264999,0.14765281265125474,-0.2497544539674616,-0.04460138531093763,-0.5926075429912295,0.0,1.0,0.0,0.0,0.0
7636,0.6438330202354031,-0.8485599676606751,-0.21201860914535503,0.8941577867577755,1.205942674568142,1.9742846834543635,1.3847857384497004,0.16110527034137337,-0.37509770415664123,0.041576137834703535,0.21326808449471465,1.0,0.0,0.0,0.0,0.0
15705,-1.4192536178494508,1.0078391070481096,1.854365034737836,-0.05820413900490254,0.8547969125570692,-0.19672894506294267,0.7992933840008798,-0.6341136445983117,-0.8904465707604988,-0.13848346435268785,2.2512167943580397,0.0,0.0,0.0,1.0,0.0
7905,0.7335324392825741,-0.8205035584711206,-0.8478289611094139,2.482192612366867,1.633528330350333,2.496449381838671,1.912516515329579,1.4104497296482523,0.4260429040778063,0.03285286344579713,-0.9768508052737399,1.0,0.0,0.0,0.0,0.0
11075,0.8581149657369734,-0.853236035858933,-0.21201860914535503,0.7105699456468978,0.5490373374725976,0.8940345607901833,0.7284041751662692,0.5907956864823762,-0.021131856553456646,0.004157475662292877,-0.48041000962688885,1.0,0.0,0.0,0.0,0.0
9396,-1.4690866284312079,1.0592758572289573,-1.0067815491004286,-0.42859260844609826,-0.3228552008542159,-0.6461760763903753,-0.39794658742809824,0.2924243788085819,-0.20957840082058618,-0.09667588391172045,0.350514042980945,0.0,0.0,0.0,1.0,0.0
9412,-1.4441701231403294,1.0358955162376642,-0.7683526671139065,-0.3267013566295611,0.1333954150921441,-0.4779619453672426,0.12190761069237908,-0.5007451382798738,-0.7352089993219239,-0.1282632420549221,1.4856804710861855,0.0,0.0,0.0,1.0,0.0
7096,0.783365449864331,-0.7971232174798274,-0.3709711971363697,0.8702913674133613,1.0267866735420845,0.9816460873647315,1.0382162730360487,0.04733741526674042,-0.144552149526893,-0.022010587850193664,-0.006518209573707768,1.0,0.0,0.0,0.0,0.0
15184,1.2318625451001717,-1.2460257645126827,-0.9273052551049211,0.24287992041693685,0.7735795254252565,0.5882703330450098,0.8623060140760892,-0.7469881724044599,-0.6210256402586788,-0.04891256764299799,0.9175037939205747,1.0,0.0,0.0,0.0,0.0
17397,-0.4375433093887844,-0.3201642612574176,0.26483915482768905,-0.4882586568071335,-0.21536160023858134,0.3026567564119824,-0.09601106831772,-1.0535570714831701,-0.7843153733913167,0.0626119868033963,1.1087110995443825,1.0,0.0,0.0,0.0,0.0
6227,0.8182485572715594,-0.7363343309024604,-0.05306602115434032,0.32319960090294586,0.3603263497251504,0.6863952428085038,0.3870857622588852,-0.21430237707348887,-0.1063676667700924,0.027134384194152535,-0.12342658167954326,1.0,0.0,0.0,0.0,0.0
10449,0.9478143847841373,-1.0168984227979954,-0.3709711971363697,0.42830363993892334,0.44154373685696313,-0.015373085053627767,0.11403103193297791,0.4121827814483454,0.4353762397607128,-0.04365044701682552,-0.1814728538435255,1.0,0.0,0.0,0.0,0.0
15149,1.3315285662636853,-1.278758241900495,-0.7683526671139065,0.2075392610030929,0.035456801197899276,0.17036335128441457,0.05364392811090226,0.11202481923758217,0.19191870524475232,0.0013995821327851127,-0.5527852972601639,1.0,0.0,0.0,0.0,0.0
8609,0.6039666117699961,-0.8298556948676399,0.5032680368142111,-0.23490743607412232,-0.24641530708309797,-0.33515515705072896,-0.1747768559117317,0.8818627300197395,-0.20444180427968284,-0.059495175356640076,-0.15064040188005903,1.0,0.0,0.0,0.0,0.0
16550,-0.826240791926511,1.021867311642887,-1.6425919010644874,-0.6190649935986339,-0.7217758964722374,-0.4902275590876794,-0.6841289490196741,0.428105026292509,-0.018859738773550207,0.04540137324396817,-0.4948872215993796,0.0,1.0,0.0,0.0,0.0
11378,0.8082819551552094,-0.909348854238042,-0.21201860914535503,-0.560316884443153,-0.6525022427421618,-0.5340333223749535,-0.6263673714507322,0.529471396934064,-0.005109924625259774,0.002517115508693073,-0.4318454618563433,1.0,0.0,0.0,0.0,0.0
16831,-1.4541367252566793,0.9143177430829336,0.5032680368142111,0.020738632672774863,-0.14847669318885318,0.06260117359772019,-0.04087501700191179,0.6625246112753894,0.03876162620831435,-0.0005203590986991505,-0.578021824236218,0.0,0.0,0.0,0.0,1.0
10169,0.813265256213388,-0.8111514220746047,-0.13254231514984768,-0.27942748754351016,-0.7050546697098053,-0.6269015405439746,-0.6447460552226683,3.115180901230775,0.9773939402989256,-0.026028502752727094,-1.4891332365881194,1.0,0.0,0.0,0.0,0.0
